adult,id,overview,popularity,title,vote_average,vote_count,release_year,release_month,genre,country,principal_cast,director
False,191312,"A young college is responsible for the care of an innocent little girl, but soon all he knows give a twist that will endanger his own life. All begin when crossing under the floor of the third floor to the left, a road without knowing directly the door open to the forces of evil, freeing them at will through the building. A desperate race to save the lives when terror and pure evil are in the next aisle.",1.322456,For Elise,4.8,13.0,2013,Septiembre,Horror,Spain,,
False,71118,You can feel lonely in the desert - said the Little Prince. You can also feel lonely among men - said the Snake (Antoine de Saint - Exupéry),0.053278,Felicidades,5.0,1.0,2000,Septiembre,Comedy,Argentina,,
False,92780,"Aballay was a bad tempered gaucho. After killing a man, the terrified look of the victim's son raised his consciousness about his savagery. Years go by, that kid's look doesn't leave him. Aballay knows that the kid will look for him.",0.11542,"Aballay, the Man without Fear",4.0,2.0,2010,Noviembre,Drama,Argentina,Nazareno Casero,Fernando Spiner
False,82939,"A drama set in the black communities of Colombia's Pacific coast, where a man looking to flee the country by boat encounters a local fisherman.",0.21794,Crab Trap,6.5,6.0,2010,Marzo,Drama,France,,
False,306838,"Magallanes (Damián Alcázar) sees his humdrum life turn upside down the day Celina (Magaly Solier), a women he met in the violent years when he was a soldier with the Peruvian Army, jumps into his taxi in a Lima street. This unexpected re-encounter after 25 years with the dark past that unites them prompts Magallanes to embark on a daring plan to help Celina get money and find his own redemption.",0.398179,Magallanes,9.0,1.0,2015,Agosto,Drama,Peru,,
False,139276,A lost village. A rock band. A murder in the woods. The world is about to change.,0.495184,Un mundo cuadrado,6.0,1.0,2012,Octubre,Sin info,Sin info,,
False,58432,"The eight years boy Jesús has been living in a crumbling underground facility since he was born with eight survivors of an apocalyptical war: the leader Maria and her lover Pablo; the gays Lucas and Mateo; the astronomer Magdalena and the teenager Ana; the soldier Pedro and the lonely Judas. They are permanently is state of surveillance, threatened by the contaminated mutants The Strangers and once a day they have to lock themselves in their rooms without heating to protect against the dangerous ghosts The Invisibles that attack in the Cold Hour. They cannot go to the surface, destroyed by a nuclear war. When they need supplies, medications and ammunitions, they organize expeditions to a store. When the menace of The Invisibles affects the safety of the group of survivors, they need to reach the surface. Written by Claudio Carvalho, Rio de Janeiro, Brazil",1.936301,The Dark Hour,5.9,21.0,2006,Octubre,Horror,Spain,,
False,319995,"In a secluded house in a small seaside town live four unrelated men and the woman who tends to the house and their needs. All former priests, they have been sent to this quiet exile to purge the sins of their pasts, the separation from their communities the worst form of punishment by the Church. They keep to a strict daily schedule devoid of all temptation and spontaneity, each moment a deliberate effort to atone for their wrongdoings.",3.534068,The Club,6.6,66.0,2015,Mayo,Drama,Chile,,
False,337115,"A vision of Colombia's inhuman armed conflict, seen through the eyes of a young - and pregnant - girl soldier.",0.308206,Alias Maria,5.0,3.0,2015,Abril,War,Argentina,,
False,45722,A sexy Spanish siren named Elvira schools a young man in tantric lovemaking.,1.855275,Don't Look Down,5.6,11.0,2008,Marzo,Drama,Argentina,,Eliseo Subiela
False,339320,"Fabio Reyes, a former counterfeit artist who after serving 10 years of a 25 year sentence, wants nothing more than to rekindle his relationship with his long-lost daughter and live peacefully. But life isn't that fair and demons never die. As Fabio embarks on a roller-coaster ride of deception, lies, suspense and murder, nothing turns out to be as it seems.",0.003375,Red Passport,0.0,0.0,2003,Septiembre,Crime,Sin info,,
False,47211,Angela begins to hang around with Pablo and his gang of young robbers.,0.434845,"Faster, Faster",5.7,10.0,1981,Marzo,Crime,Spain,,
False,352161,"When it was first released in Argentina, Pablo Trapero’s film had the highest opening box-office of all time. The key to that success is simply that The Clan is based on one of the most shocking crimes in the country’s history, the Puccio Clan case. In 1985, the news broke that the Puccios, a well-established Catholic family with five children from San Isidro, an upper-class suburb of Buenos Aires, kidnapped and held people hostage for ransom in their own home. The film is a disturbing, impressive, and beautifully controlled interpretation of those events, with Guillermo Francella's magnificent depiction of the father, a performance for the ages.",7.78904,The Clan,6.4,120.0,2015,Agosto,Drama,Spain,,
False,99760,"Paco, son of the commander of the Guardia Civil Evaristo Torrecuadrada, has been involved in Bilbao in the murder of a drug dealer couple. His fathers' efforts in suppressing evidence have nothing to do when the crime appears in the press. Paco is arrested and goes to prisson, where he return to do drugs.",0.699668,El pico 2,6.3,4.0,1984,Noviembre,Drama,Spain,,
False,80105,"Alfonso, pursues the girl of his life to Harvard, determined to conquer her under the same friends and outlandish plans that his brother used in Oxford. But when you least expect it appears Martha, the girl he fell in love while at school. Sequel to ""Fuga de cerebros"".",0.96936,Fuga de cerebros 2,5.4,24.0,2011,Diciembre,Action,Spain,,
False,322453,Sin info,0.002524,Assassini dei giorni di festa,0.0,0.0,2002,Abril,Comedy,Spain,,Damiano Damiani
False,73455,"Documentary about the film maker Luis Bunuel. Surrealist master Luis Bunuel is a towering figure in the world of cinema history, directing such groundbreaking works as Un Chien Andalou, Exterminating Angels, and That Obscure Object of Desire, yet his personal life was clouded in myth and paradox. Though sexually diffident, he frequently worked in the erotic drama genre; though personally quite conservative, his films are florid, flamboyant, and utterly bizarre. This documentary, directed Jose Luis Lopez Linares, tries to illuminate some of these contradictions.",1.042852,Speaking of Bunuel,6.5,6.0,2000,Junio,Documentary,United States of America,Luis Buñuel,
False,139646,"Pol is a teenager with a seemingly calm life: he lives with his brother and is still in high school. However, Pol has a secret: Deerhoof, a cuddly teddy bear who thinks, moves around and with whom he shares his best moments. Life goes on as normal until the arrival of Ikari, an enigmatic student who seems to be hiding something. Pol is fascinated by his new classmate and attracted to the dark side he harbors. An inexplicable death and a series of strange events will transform the meek student's routine into a fantastic adventure which will take over their lives. Animals is a story of teenage love, of sacrifice, of the tragedy of two clashing worlds. A Tale in which the power of imagination blurs it´s borders with reality and where death turns out to be an ending as tempting as inevitable.",0.77732,Animals,6.4,10.0,2012,Octubre,Drama,Spain,,
False,78115,"Arriving at a distant town, a businessman decides to take the identity of a passenger who died during the bus trip.",0.576009,The Other,5.0,2.0,2007,Mayo,Drama,Argentina,,
False,264401,"Gloria never imagined that an audition for the music producer Sergio Andrade was going to change her life so drastically. King Midas not only brought her to stardom, but also to a dramatic story of love, heartbreak and betrayal. Based on the life story of  pop/rock singer Gloria Trevi.",1.138199,Gloria,6.2,14.0,2014,Octubre,Music,Mexico,,
False,41311,"Inocencio Prieto y Calvo receives a letter telling him he is the heir to his uncle's fortune of two million pesos. Not being able to read he has no idea of who sent the letter or its content.  So he goes to the drugstore because the pharmacist can read the letter to him.  But while waiting to be helped he sees that a young girl can read.  He figures he has to be able to discover the letter's content by himself and decides he will save the letter and go to school, and wait to  read the letter on his own.",0.25397,El analfabeto,5.2,3.0,1961,Septiembre,Comedy,Mexico,,
